"uri","label_foi","label_list","label","comment","definition"
"http://w3id.org/glosis/model/siteplot/humanInfluenceClassProperty","GL_Plot",,"humanInfluenceClassProperty","Human Influence Class Property classifies the extent of human impact on a landscape or ecosystem, ranging from minimal disturbance to high levels of modification. This classification helps in understanding the effects of urbanization, agriculture, or industrial activity on soil properties and ecosystem functions. Source: FAO, 'Land Degradation Assessment in Drylands'","Guidelines for Soil Description issued by the FAO: table 10"
"http://w3id.org/glosis/model/siteplot/humanInfluenceClassProperty",,"GL_Plot","humanInfluenceClassProperty","Human Influence Class Property classifies the extent of human impact on a landscape or ecosystem, ranging from minimal disturbance to high levels of modification. This classification helps in understanding the effects of urbanization, agriculture, or industrial activity on soil properties and ecosystem functions. Source: FAO, 'Land Degradation Assessment in Drylands'","Guidelines for Soil Description issued by the FAO: table 10"
"http://w3id.org/glosis/model/siteplot/koeppenClassProperty",,"GL_Layer","koeppenClassProperty","Koeppen Class Property refers to the classification of climate zones based on temperature and precipitation patterns, as defined by the Köppen climate classification system. This classification directly influences soil temperature, moisture content, and vegetation types, which in turn affect soil formation and properties. Source: Köppen, W., 'Geiger's Climate Maps'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/koeppenClassProperty","GL_Surface",,"koeppenClassProperty","Koeppen Class Property refers to the classification of climate zones based on temperature and precipitation patterns, as defined by the Köppen climate classification system. This classification directly influences soil temperature, moisture content, and vegetation types, which in turn affect soil formation and properties. Source: Köppen, W., 'Geiger's Climate Maps'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/koeppenClassProperty","GL_Profile",,"koeppenClassProperty","Koeppen Class Property refers to the classification of climate zones based on temperature and precipitation patterns, as defined by the Köppen climate classification system. This classification directly influences soil temperature, moisture content, and vegetation types, which in turn affect soil formation and properties. Source: Köppen, W., 'Geiger's Climate Maps'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/koeppenClassProperty","GL_Plot",,"koeppenClassProperty","Koeppen Class Property refers to the classification of climate zones based on temperature and precipitation patterns, as defined by the Köppen climate classification system. This classification directly influences soil temperature, moisture content, and vegetation types, which in turn affect soil formation and properties. Source: Köppen, W., 'Geiger's Climate Maps'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/koeppenClassProperty",,"GL_Plot","koeppenClassProperty","Koeppen Class Property refers to the classification of climate zones based on temperature and precipitation patterns, as defined by the Köppen climate classification system. This classification directly influences soil temperature, moisture content, and vegetation types, which in turn affect soil formation and properties. Source: Köppen, W., 'Geiger's Climate Maps'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/landUseClassProperty",,"GL_Layer","landUseClassProperty","Land Use Class Property refers to the classification of land based on its primary use, such as agricultural, industrial, urban, or natural areas. This property helps assess the impact of land management practices on soil quality, including erosion risks, compaction, and fertility, and is critical for sustainable land-use planning. Source: FAO, 'Land Use and Land Cover Classification'","Guidelines for Soil Description issued by the FAO: table 8"
"http://w3id.org/glosis/model/siteplot/landUseClassProperty","GL_Surface",,"landUseClassProperty","Land Use Class Property refers to the classification of land based on its primary use, such as agricultural, industrial, urban, or natural areas. This property helps assess the impact of land management practices on soil quality, including erosion risks, compaction, and fertility, and is critical for sustainable land-use planning. Source: FAO, 'Land Use and Land Cover Classification'","Guidelines for Soil Description issued by the FAO: table 8"
"http://w3id.org/glosis/model/siteplot/landUseClassProperty","GL_Profile",,"landUseClassProperty","Land Use Class Property refers to the classification of land based on its primary use, such as agricultural, industrial, urban, or natural areas. This property helps assess the impact of land management practices on soil quality, including erosion risks, compaction, and fertility, and is critical for sustainable land-use planning. Source: FAO, 'Land Use and Land Cover Classification'","Guidelines for Soil Description issued by the FAO: table 8"
"http://w3id.org/glosis/model/siteplot/landUseClassProperty","GL_Plot",,"landUseClassProperty","Land Use Class Property refers to the classification of land based on its primary use, such as agricultural, industrial, urban, or natural areas. This property helps assess the impact of land management practices on soil quality, including erosion risks, compaction, and fertility, and is critical for sustainable land-use planning. Source: FAO, 'Land Use and Land Cover Classification'","Guidelines for Soil Description issued by the FAO: table 8"
"http://w3id.org/glosis/model/siteplot/landUseClassProperty",,"GL_Plot","landUseClassProperty","Land Use Class Property refers to the classification of land based on its primary use, such as agricultural, industrial, urban, or natural areas. This property helps assess the impact of land management practices on soil quality, including erosion risks, compaction, and fertility, and is critical for sustainable land-use planning. Source: FAO, 'Land Use and Land Cover Classification'","Guidelines for Soil Description issued by the FAO: table 8"
"http://w3id.org/glosis/model/siteplot/landformComplexProperty",,"GL_Layer","landformComplexProperty","Landform Complex Property describes a region with multiple interrelated landforms such as ridges, valleys, and hills. This property is essential for understanding how diverse landforms within a landscape influence soil distribution, water flow, and erosion patterns, ultimately affecting soil management strategies. Source: FAO, 'Soil Formation and Classification'","Guidelines for Soil Description issued by the FAO: table 5"
"http://w3id.org/glosis/model/siteplot/landformComplexProperty","GL_Surface",,"landformComplexProperty","Landform Complex Property describes a region with multiple interrelated landforms such as ridges, valleys, and hills. This property is essential for understanding how diverse landforms within a landscape influence soil distribution, water flow, and erosion patterns, ultimately affecting soil management strategies. Source: FAO, 'Soil Formation and Classification'","Guidelines for Soil Description issued by the FAO: table 5"
"http://w3id.org/glosis/model/siteplot/landformComplexProperty","GL_Profile",,"landformComplexProperty","Landform Complex Property describes a region with multiple interrelated landforms such as ridges, valleys, and hills. This property is essential for understanding how diverse landforms within a landscape influence soil distribution, water flow, and erosion patterns, ultimately affecting soil management strategies. Source: FAO, 'Soil Formation and Classification'","Guidelines for Soil Description issued by the FAO: table 5"
"http://w3id.org/glosis/model/siteplot/landformComplexProperty","GL_Plot",,"landformComplexProperty","Landform Complex Property describes a region with multiple interrelated landforms such as ridges, valleys, and hills. This property is essential for understanding how diverse landforms within a landscape influence soil distribution, water flow, and erosion patterns, ultimately affecting soil management strategies. Source: FAO, 'Soil Formation and Classification'","Guidelines for Soil Description issued by the FAO: table 5"
"http://w3id.org/glosis/model/siteplot/landformComplexProperty",,"GL_Plot","landformComplexProperty","Landform Complex Property describes a region with multiple interrelated landforms such as ridges, valleys, and hills. This property is essential for understanding how diverse landforms within a landscape influence soil distribution, water flow, and erosion patterns, ultimately affecting soil management strategies. Source: FAO, 'Soil Formation and Classification'","Guidelines for Soil Description issued by the FAO: table 5"
"http://w3id.org/glosis/model/siteplot/lithologyProperty",,"GL_Layer","lithologyProperty","Lithology Property refers to the physical characteristics of the parent material, such as the mineral composition, texture, and structure of the underlying rocks or sediments. The lithology of an area influences soil formation by affecting drainage, nutrient content, and the ability of the soil to support vegetation. Source: AGI, 'Encyclopedia of Geology'","Guidelines for Soil Description issued by the FAO: table 12"
"http://w3id.org/glosis/model/siteplot/lithologyProperty","GL_Surface",,"lithologyProperty","Lithology Property refers to the physical characteristics of the parent material, such as the mineral composition, texture, and structure of the underlying rocks or sediments. The lithology of an area influences soil formation by affecting drainage, nutrient content, and the ability of the soil to support vegetation. Source: AGI, 'Encyclopedia of Geology'","Guidelines for Soil Description issued by the FAO: table 12"
"http://w3id.org/glosis/model/siteplot/lithologyProperty","GL_Profile",,"lithologyProperty","Lithology Property refers to the physical characteristics of the parent material, such as the mineral composition, texture, and structure of the underlying rocks or sediments. The lithology of an area influences soil formation by affecting drainage, nutrient content, and the ability of the soil to support vegetation. Source: AGI, 'Encyclopedia of Geology'","Guidelines for Soil Description issued by the FAO: table 12"
"http://w3id.org/glosis/model/siteplot/lithologyProperty","GL_Plot",,"lithologyProperty","Lithology Property refers to the physical characteristics of the parent material, such as the mineral composition, texture, and structure of the underlying rocks or sediments. The lithology of an area influences soil formation by affecting drainage, nutrient content, and the ability of the soil to support vegetation. Source: AGI, 'Encyclopedia of Geology'","Guidelines for Soil Description issued by the FAO: table 12"
"http://w3id.org/glosis/model/siteplot/lithologyProperty",,"GL_Plot","lithologyProperty","Lithology Property refers to the physical characteristics of the parent material, such as the mineral composition, texture, and structure of the underlying rocks or sediments. The lithology of an area influences soil formation by affecting drainage, nutrient content, and the ability of the soil to support vegetation. Source: AGI, 'Encyclopedia of Geology'","Guidelines for Soil Description issued by the FAO: table 12"
"http://w3id.org/glosis/model/siteplot/majorLandFormProperty",,"GL_Layer","MajorLandFormProperty","Major Land Form Property refers to the significant physical features of the land, such as mountains, valleys, and plateaus, that influence soil development and landscape processes. These landforms shape the flow of water, sediment transport, and nutrient cycling, directly affecting the types of soils that form in different regions. Source: FAO, 'World Soil Resources Report'","Guidelines for Soil Description issued by the FAO: table 4"
"http://w3id.org/glosis/model/siteplot/majorLandFormProperty","GL_Surface",,"MajorLandFormProperty","Major Land Form Property refers to the significant physical features of the land, such as mountains, valleys, and plateaus, that influence soil development and landscape processes. These landforms shape the flow of water, sediment transport, and nutrient cycling, directly affecting the types of soils that form in different regions. Source: FAO, 'World Soil Resources Report'","Guidelines for Soil Description issued by the FAO: table 4"
"http://w3id.org/glosis/model/siteplot/majorLandFormProperty","GL_Profile",,"MajorLandFormProperty","Major Land Form Property refers to the significant physical features of the land, such as mountains, valleys, and plateaus, that influence soil development and landscape processes. These landforms shape the flow of water, sediment transport, and nutrient cycling, directly affecting the types of soils that form in different regions. Source: FAO, 'World Soil Resources Report'","Guidelines for Soil Description issued by the FAO: table 4"
"http://w3id.org/glosis/model/siteplot/majorLandFormProperty","GL_Plot",,"MajorLandFormProperty","Major Land Form Property refers to the significant physical features of the land, such as mountains, valleys, and plateaus, that influence soil development and landscape processes. These landforms shape the flow of water, sediment transport, and nutrient cycling, directly affecting the types of soils that form in different regions. Source: FAO, 'World Soil Resources Report'","Guidelines for Soil Description issued by the FAO: table 4"
"http://w3id.org/glosis/model/siteplot/majorLandFormProperty",,"GL_Plot","MajorLandFormProperty","Major Land Form Property refers to the significant physical features of the land, such as mountains, valleys, and plateaus, that influence soil development and landscape processes. These landforms shape the flow of water, sediment transport, and nutrient cycling, directly affecting the types of soils that form in different regions. Source: FAO, 'World Soil Resources Report'","Guidelines for Soil Description issued by the FAO: table 4"
"http://w3id.org/glosis/model/siteplot/parentDepositionProperty",,"GL_Layer","ParentDepositionProperty","Parent Deposition Property refers to the accumulation of materials, such as sediments or volcanic ash, that contribute to soil formation. These parent materials are deposited through natural processes such as erosion, weathering, or sediment transport, influencing soil texture, nutrient content, and water retention properties. Source: USDA NRCS, 'Soil Genesis and Classification'","Guidelines for Soil Description issued by the FAO: table 16"
"http://w3id.org/glosis/model/siteplot/parentDepositionProperty","GL_Surface",,"ParentDepositionProperty","Parent Deposition Property refers to the accumulation of materials, such as sediments or volcanic ash, that contribute to soil formation. These parent materials are deposited through natural processes such as erosion, weathering, or sediment transport, influencing soil texture, nutrient content, and water retention properties. Source: USDA NRCS, 'Soil Genesis and Classification'","Guidelines for Soil Description issued by the FAO: table 16"
"http://w3id.org/glosis/model/siteplot/parentDepositionProperty","GL_Profile",,"ParentDepositionProperty","Parent Deposition Property refers to the accumulation of materials, such as sediments or volcanic ash, that contribute to soil formation. These parent materials are deposited through natural processes such as erosion, weathering, or sediment transport, influencing soil texture, nutrient content, and water retention properties. Source: USDA NRCS, 'Soil Genesis and Classification'","Guidelines for Soil Description issued by the FAO: table 16"
"http://w3id.org/glosis/model/siteplot/parentDepositionProperty","GL_Plot",,"ParentDepositionProperty","Parent Deposition Property refers to the accumulation of materials, such as sediments or volcanic ash, that contribute to soil formation. These parent materials are deposited through natural processes such as erosion, weathering, or sediment transport, influencing soil texture, nutrient content, and water retention properties. Source: USDA NRCS, 'Soil Genesis and Classification'","Guidelines for Soil Description issued by the FAO: table 16"
"http://w3id.org/glosis/model/siteplot/parentDepositionProperty",,"GL_Plot","ParentDepositionProperty","Parent Deposition Property refers to the accumulation of materials, such as sediments or volcanic ash, that contribute to soil formation. These parent materials are deposited through natural processes such as erosion, weathering, or sediment transport, influencing soil texture, nutrient content, and water retention properties. Source: USDA NRCS, 'Soil Genesis and Classification'","Guidelines for Soil Description issued by the FAO: table 16"
"http://w3id.org/glosis/model/siteplot/parentLithologyProperty",,"GL_Layer","parentLithologyProperty","Parent Lithology Property is the specific geological composition of the parent material (e.g., bedrock or sediment) from which the soil develops. The mineral content and texture of this material directly affect the physical and chemical properties of the soil, such as fertility, permeability, and soil depth. Source: USDA NRCS, 'Soil Genesis and Classification'","Guidelines for Soil Description issued by the FAO: table 12"
"http://w3id.org/glosis/model/siteplot/parentLithologyProperty","GL_Surface",,"parentLithologyProperty","Parent Lithology Property is the specific geological composition of the parent material (e.g., bedrock or sediment) from which the soil develops. The mineral content and texture of this material directly affect the physical and chemical properties of the soil, such as fertility, permeability, and soil depth. Source: USDA NRCS, 'Soil Genesis and Classification'","Guidelines for Soil Description issued by the FAO: table 12"
"http://w3id.org/glosis/model/siteplot/parentLithologyProperty","GL_Profile",,"parentLithologyProperty","Parent Lithology Property is the specific geological composition of the parent material (e.g., bedrock or sediment) from which the soil develops. The mineral content and texture of this material directly affect the physical and chemical properties of the soil, such as fertility, permeability, and soil depth. Source: USDA NRCS, 'Soil Genesis and Classification'","Guidelines for Soil Description issued by the FAO: table 12"
"http://w3id.org/glosis/model/siteplot/parentLithologyProperty","GL_Plot",,"parentLithologyProperty","Parent Lithology Property is the specific geological composition of the parent material (e.g., bedrock or sediment) from which the soil develops. The mineral content and texture of this material directly affect the physical and chemical properties of the soil, such as fertility, permeability, and soil depth. Source: USDA NRCS, 'Soil Genesis and Classification'","Guidelines for Soil Description issued by the FAO: table 12"
"http://w3id.org/glosis/model/siteplot/parentLithologyProperty",,"GL_Plot","parentLithologyProperty","Parent Lithology Property is the specific geological composition of the parent material (e.g., bedrock or sediment) from which the soil develops. The mineral content and texture of this material directly affect the physical and chemical properties of the soil, such as fertility, permeability, and soil depth. Source: USDA NRCS, 'Soil Genesis and Classification'","Guidelines for Soil Description issued by the FAO: table 12"
"http://w3id.org/glosis/model/siteplot/pavedAbundanceProperty",,"GL_Layer","PavedAbundanceProperty","Paved Abundance Property measures the extent of land covered by impervious surfaces, such as roads, parking lots, and buildings. The abundance of paved surfaces affects soil by reducing water infiltration, increasing runoff, and contributing to soil compaction in surrounding areas. High levels of paved surfaces can exacerbate flooding and decrease soil health. Source: FAO, 'Urban Soil Management'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/pavedAbundanceProperty","GL_Surface",,"PavedAbundanceProperty","Paved Abundance Property measures the extent of land covered by impervious surfaces, such as roads, parking lots, and buildings. The abundance of paved surfaces affects soil by reducing water infiltration, increasing runoff, and contributing to soil compaction in surrounding areas. High levels of paved surfaces can exacerbate flooding and decrease soil health. Source: FAO, 'Urban Soil Management'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/pavedAbundanceProperty","GL_Profile",,"PavedAbundanceProperty","Paved Abundance Property measures the extent of land covered by impervious surfaces, such as roads, parking lots, and buildings. The abundance of paved surfaces affects soil by reducing water infiltration, increasing runoff, and contributing to soil compaction in surrounding areas. High levels of paved surfaces can exacerbate flooding and decrease soil health. Source: FAO, 'Urban Soil Management'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/pavedAbundanceProperty","GL_Plot",,"PavedAbundanceProperty","Paved Abundance Property measures the extent of land covered by impervious surfaces, such as roads, parking lots, and buildings. The abundance of paved surfaces affects soil by reducing water infiltration, increasing runoff, and contributing to soil compaction in surrounding areas. High levels of paved surfaces can exacerbate flooding and decrease soil health. Source: FAO, 'Urban Soil Management'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/pavedAbundanceProperty",,"GL_Plot","PavedAbundanceProperty","Paved Abundance Property measures the extent of land covered by impervious surfaces, such as roads, parking lots, and buildings. The abundance of paved surfaces affects soil by reducing water infiltration, increasing runoff, and contributing to soil compaction in surrounding areas. High levels of paved surfaces can exacerbate flooding and decrease soil health. Source: FAO, 'Urban Soil Management'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/physiographyProperty",,"GL_Layer","PhysiographyProperty","Physiography Property describes the physical characteristics of a landscape, including its landforms, slopes, and elevation. These features influence soil properties such as drainage, erosion, and moisture retention, helping to determine soil suitability for various land uses. Source: FAO, 'Soil Geography and Mapping'","Guidelines for Soil Description issued by the FAO: figure 2"
"http://w3id.org/glosis/model/siteplot/physiographyProperty","GL_Surface",,"PhysiographyProperty","Physiography Property describes the physical characteristics of a landscape, including its landforms, slopes, and elevation. These features influence soil properties such as drainage, erosion, and moisture retention, helping to determine soil suitability for various land uses. Source: FAO, 'Soil Geography and Mapping'","Guidelines for Soil Description issued by the FAO: figure 2"
"http://w3id.org/glosis/model/siteplot/physiographyProperty","GL_Profile",,"PhysiographyProperty","Physiography Property describes the physical characteristics of a landscape, including its landforms, slopes, and elevation. These features influence soil properties such as drainage, erosion, and moisture retention, helping to determine soil suitability for various land uses. Source: FAO, 'Soil Geography and Mapping'","Guidelines for Soil Description issued by the FAO: figure 2"
"http://w3id.org/glosis/model/siteplot/physiographyProperty","GL_Plot",,"PhysiographyProperty","Physiography Property describes the physical characteristics of a landscape, including its landforms, slopes, and elevation. These features influence soil properties such as drainage, erosion, and moisture retention, helping to determine soil suitability for various land uses. Source: FAO, 'Soil Geography and Mapping'","Guidelines for Soil Description issued by the FAO: figure 2"
"http://w3id.org/glosis/model/siteplot/physiographyProperty",,"GL_Plot","PhysiographyProperty","Physiography Property describes the physical characteristics of a landscape, including its landforms, slopes, and elevation. These features influence soil properties such as drainage, erosion, and moisture retention, helping to determine soil suitability for various land uses. Source: FAO, 'Soil Geography and Mapping'","Guidelines for Soil Description issued by the FAO: figure 2"
"http://w3id.org/glosis/model/siteplot/rockOutcropsCoverProperty",,"GL_Layer","rockOutcropsCoverProperty","Rock Outcrops Cover Property measures the extent to which rock outcrops (exposed bedrock or rock masses) cover the landscape. The presence of rock outcrops can influence soil depth and water retention, as well as contribute to erosion and landscape stability, particularly in areas with minimal soil cover. Source: USDA NRCS, 'Soil Survey Manual'","Guidelines for Soil Description issued by the FAO: table 14,1"
"http://w3id.org/glosis/model/siteplot/rockOutcropsCoverProperty","GL_Surface",,"rockOutcropsCoverProperty","Rock Outcrops Cover Property measures the extent to which rock outcrops (exposed bedrock or rock masses) cover the landscape. The presence of rock outcrops can influence soil depth and water retention, as well as contribute to erosion and landscape stability, particularly in areas with minimal soil cover. Source: USDA NRCS, 'Soil Survey Manual'","Guidelines for Soil Description issued by the FAO: table 14,1"
"http://w3id.org/glosis/model/siteplot/rockOutcropsCoverProperty","GL_Profile",,"rockOutcropsCoverProperty","Rock Outcrops Cover Property measures the extent to which rock outcrops (exposed bedrock or rock masses) cover the landscape. The presence of rock outcrops can influence soil depth and water retention, as well as contribute to erosion and landscape stability, particularly in areas with minimal soil cover. Source: USDA NRCS, 'Soil Survey Manual'","Guidelines for Soil Description issued by the FAO: table 14,1"
"http://w3id.org/glosis/model/siteplot/rockOutcropsCoverProperty","GL_Plot",,"rockOutcropsCoverProperty","Rock Outcrops Cover Property measures the extent to which rock outcrops (exposed bedrock or rock masses) cover the landscape. The presence of rock outcrops can influence soil depth and water retention, as well as contribute to erosion and landscape stability, particularly in areas with minimal soil cover. Source: USDA NRCS, 'Soil Survey Manual'","Guidelines for Soil Description issued by the FAO: table 14,1"
"http://w3id.org/glosis/model/siteplot/rockOutcropsCoverProperty",,"GL_Plot","rockOutcropsCoverProperty","Rock Outcrops Cover Property measures the extent to which rock outcrops (exposed bedrock or rock masses) cover the landscape. The presence of rock outcrops can influence soil depth and water retention, as well as contribute to erosion and landscape stability, particularly in areas with minimal soil cover. Source: USDA NRCS, 'Soil Survey Manual'","Guidelines for Soil Description issued by the FAO: table 14,1"
"http://w3id.org/glosis/model/siteplot/rockOutcropsDistanceProperty",,"GL_Layer","rockOutcropsDistanceProperty","Rock Outcrops Distance Property quantifies the distance from a given point or area to the nearest rock outcrop. The proximity to rock outcrops can influence soil development, with areas closer to outcrops often having thinner soils and higher vulnerability to erosion. Source: FAO, 'Soil Formation and Classification'","Guidelines for Soil Description issued by the FAO: table 14,2"
"http://w3id.org/glosis/model/siteplot/rockOutcropsDistanceProperty","GL_Surface",,"rockOutcropsDistanceProperty","Rock Outcrops Distance Property quantifies the distance from a given point or area to the nearest rock outcrop. The proximity to rock outcrops can influence soil development, with areas closer to outcrops often having thinner soils and higher vulnerability to erosion. Source: FAO, 'Soil Formation and Classification'","Guidelines for Soil Description issued by the FAO: table 14,2"
"http://w3id.org/glosis/model/siteplot/rockOutcropsDistanceProperty","GL_Profile",,"rockOutcropsDistanceProperty","Rock Outcrops Distance Property quantifies the distance from a given point or area to the nearest rock outcrop. The proximity to rock outcrops can influence soil development, with areas closer to outcrops often having thinner soils and higher vulnerability to erosion. Source: FAO, 'Soil Formation and Classification'","Guidelines for Soil Description issued by the FAO: table 14,2"
"http://w3id.org/glosis/model/siteplot/rockOutcropsDistanceProperty","GL_Plot",,"rockOutcropsDistanceProperty","Rock Outcrops Distance Property quantifies the distance from a given point or area to the nearest rock outcrop. The proximity to rock outcrops can influence soil development, with areas closer to outcrops often having thinner soils and higher vulnerability to erosion. Source: FAO, 'Soil Formation and Classification'","Guidelines for Soil Description issued by the FAO: table 14,2"
"http://w3id.org/glosis/model/siteplot/rockOutcropsDistanceProperty",,"GL_Plot","rockOutcropsDistanceProperty","Rock Outcrops Distance Property quantifies the distance from a given point or area to the nearest rock outcrop. The proximity to rock outcrops can influence soil development, with areas closer to outcrops often having thinner soils and higher vulnerability to erosion. Source: FAO, 'Soil Formation and Classification'","Guidelines for Soil Description issued by the FAO: table 14,2"
"http://w3id.org/glosis/model/siteplot/shrubsAbundanceProperty",,"GL_Layer","shrubsAbundanceProperty","Shrubs Abundance Property refers to the extent or abundance of shrub vegetation in a given area. Shrubs influence soil structure by reducing erosion, improving soil organic matter through leaf litter, and enhancing nutrient cycling. They are also indicators of ecosystem health in many terrestrial environments. Source: FAO, 'Vegetation and Land Use in Arid Zones'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/shrubsAbundanceProperty","GL_Surface",,"shrubsAbundanceProperty","Shrubs Abundance Property refers to the extent or abundance of shrub vegetation in a given area. Shrubs influence soil structure by reducing erosion, improving soil organic matter through leaf litter, and enhancing nutrient cycling. They are also indicators of ecosystem health in many terrestrial environments. Source: FAO, 'Vegetation and Land Use in Arid Zones'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/shrubsAbundanceProperty","GL_Profile",,"shrubsAbundanceProperty","Shrubs Abundance Property refers to the extent or abundance of shrub vegetation in a given area. Shrubs influence soil structure by reducing erosion, improving soil organic matter through leaf litter, and enhancing nutrient cycling. They are also indicators of ecosystem health in many terrestrial environments. Source: FAO, 'Vegetation and Land Use in Arid Zones'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/shrubsAbundanceProperty","GL_Plot",,"shrubsAbundanceProperty","Shrubs Abundance Property refers to the extent or abundance of shrub vegetation in a given area. Shrubs influence soil structure by reducing erosion, improving soil organic matter through leaf litter, and enhancing nutrient cycling. They are also indicators of ecosystem health in many terrestrial environments. Source: FAO, 'Vegetation and Land Use in Arid Zones'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/shrubsAbundanceProperty",,"GL_Plot","shrubsAbundanceProperty","Shrubs Abundance Property refers to the extent or abundance of shrub vegetation in a given area. Shrubs influence soil structure by reducing erosion, improving soil organic matter through leaf litter, and enhancing nutrient cycling. They are also indicators of ecosystem health in many terrestrial environments. Source: FAO, 'Vegetation and Land Use in Arid Zones'","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/siteplot/slopeFormProperty",,"GL_Layer","slopeFormProperty","Slope Form Property describes the shape or curvature of a slope, including its concave, convex, or straight profile. Slope form affects water runoff, erosion rates, and soil accumulation, influencing both the fertility and stability of the soil in hilly or mountainous regions. Source: FAO, 'Soil and Water Conservation'","Guidelines for Soil Description issued by the FAO: table 6"
"http://w3id.org/glosis/model/siteplot/slopeFormProperty","GL_Surface",,"slopeFormProperty","Slope Form Property describes the shape or curvature of a slope, including its concave, convex, or straight profile. Slope form affects water runoff, erosion rates, and soil accumulation, influencing both the fertility and stability of the soil in hilly or mountainous regions. Source: FAO, 'Soil and Water Conservation'","Guidelines for Soil Description issued by the FAO: table 6"
"http://w3id.org/glosis/model/siteplot/slopeFormProperty","GL_Profile",,"slopeFormProperty","Slope Form Property describes the shape or curvature of a slope, including its concave, convex, or straight profile. Slope form affects water runoff, erosion rates, and soil accumulation, influencing both the fertility and stability of the soil in hilly or mountainous regions. Source: FAO, 'Soil and Water Conservation'","Guidelines for Soil Description issued by the FAO: table 6"
"http://w3id.org/glosis/model/siteplot/slopeFormProperty","GL_Plot",,"slopeFormProperty","Slope Form Property describes the shape or curvature of a slope, including its concave, convex, or straight profile. Slope form affects water runoff, erosion rates, and soil accumulation, influencing both the fertility and stability of the soil in hilly or mountainous regions. Source: FAO, 'Soil and Water Conservation'","Guidelines for Soil Description issued by the FAO: table 6"
"http://w3id.org/glosis/model/siteplot/slopeFormProperty",,"GL_Plot","slopeFormProperty","Slope Form Property describes the shape or curvature of a slope, including its concave, convex, or straight profile. Slope form affects water runoff, erosion rates, and soil accumulation, influencing both the fertility and stability of the soil in hilly or mountainous regions. Source: FAO, 'Soil and Water Conservation'","Guidelines for Soil Description issued by the FAO: table 6"
"http://w3id.org/glosis/model/siteplot/slopeGradientClassProperty",,"GL_Layer","slopeGradientClassProperty","Slope Gradient Class Property refers to the classification of slope steepness, such as flat, moderate, or steep, based on its angle. The gradient of a slope influences soil erosion rates, water drainage, and the suitability of land for agriculture, with steeper slopes typically being more prone to erosion. Source: USDA NRCS, 'Soil Erosion and Conservation'","Guidelines for Soil Description issued by the FAO: table 7"
"http://w3id.org/glosis/model/siteplot/slopeGradientClassProperty","GL_Surface",,"slopeGradientClassProperty","Slope Gradient Class Property refers to the classification of slope steepness, such as flat, moderate, or steep, based on its angle. The gradient of a slope influences soil erosion rates, water drainage, and the suitability of land for agriculture, with steeper slopes typically being more prone to erosion. Source: USDA NRCS, 'Soil Erosion and Conservation'","Guidelines for Soil Description issued by the FAO: table 7"
"http://w3id.org/glosis/model/siteplot/slopeGradientClassProperty","GL_Profile",,"slopeGradientClassProperty","Slope Gradient Class Property refers to the classification of slope steepness, such as flat, moderate, or steep, based on its angle. The gradient of a slope influences soil erosion rates, water drainage, and the suitability of land for agriculture, with steeper slopes typically being more prone to erosion. Source: USDA NRCS, 'Soil Erosion and Conservation'","Guidelines for Soil Description issued by the FAO: table 7"
